is_right_corner,time_ratio,score_differential,is_home_team,inswinging,taker_accuracy,taker_key_pass_ratio,team_directness,team_width,opp_gk_save_ratio,opp_def_rate,under_pressure,corner_cluster_density,aerial_height_advantage,goalkeeper_line_command,taker_corner_assist_rate,routine_lag_1,routine_lag_2,routine_lag_3,routine_lag_4,routine_lag_5,hist_rate_routine_0,hist_rate_routine_2,consecutive_same_routine,target_routine,target_outcome
1,0.5888888888888889,0,0,0,0.75,0.2,5.0,5.0,0.7,5.23829906488589,1,4,0.0,0.5,0.12,2,2,2,0,0,0.3888888888888889,0.5555555555555556,3,2,0
1,0.5888888888888889,0,0,0,0.876419399772536,0.2960766149807147,5.0,5.0,0.7,5.23829906488589,0,5,0.0,0.5,0.0,2,2,2,2,0,0.3684210526315789,0.5789473684210527,4,0,0
0,0.6222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,9.572264072249965,0,0,0.0,0.5,0.0,2,2,2,2,2,0.14285714285714285,0.8571428571428571,6,0,0
0,0.6444444444444445,0,0,0,0.75,0.2,5.0,5.0,0.7,5.23829906488589,0,0,0.0,0.5,0.0,0,2,2,2,2,0.4,0.55,1,1,0
1,0.6444444444444445,0,1,0,0.75,0.2,5.0,5.0,0.7,9.572264072249965,0,1,0.0,0.5,0.0,0,2,2,2,2,0.25,0.75,1,2,0
0,0.6444444444444445,0,0,0,0.8501298637866922,0.2008999729177449,5.0,5.0,0.7,5.23829906488589,1,1,0.0,0.5,0.0,1,0,2,2,2,0.4,0.5,1,2,0
1,0.6444444444444445,0,0,0,0.9040064320452812,0.2063907213019875,5.0,5.0,0.7,5.23829906488589,0,2,0.0,0.5,0.12,2,1,0,2,2,0.4,0.5,1,2,0
0,0.6444444444444445,0,0,0,0.8501298637866922,0.2008999729177449,5.0,5.0,0.7,5.23829906488589,0,3,0.0,0.5,0.0,2,2,1,0,2,0.4,0.5,2,2,0
0,0.6444444444444445,0,0,0,0.9462257186513968,0.359755433976887,5.0,5.0,0.7,5.23829906488589,0,4,0.0,0.5,1.0,2,2,2,1,0,0.4,0.5,3,2,0
0,0.6444444444444445,0,0,0,0.75,0.2,5.0,5.0,0.7,5.23829906488589,1,5,0.0,0.5,0.0,2,2,2,2,1,0.35,0.55,4,2,0
0,0.6444444444444445,0,0,0,0.75,0.2,5.0,5.0,0.7,5.23829906488589,0,6,0.0,0.5,0.0,2,2,2,2,2,0.3,0.6,5,1,0
1,0.7666666666666667,0,0,0,0.75,0.2,5.0,5.0,0.7,5.23829906488589,0,0,0.0,0.5,0.0,1,2,2,2,2,0.25,0.6,1,1,0
1,0.7666666666666667,0,0,0,0.75,0.2,5.0,5.0,0.7,5.23829906488589,0,1,0.0,0.5,0.0,1,1,2,2,2,0.25,0.55,2,1,1
0,0.2111111111111111,0,1,0,0.75,0.2,5.0,5.0,0.7,4.9551524461464505,0,0,0.0,0.8,0.12,-1,-1,-1,-1,-1,0.75,0.1,0,2,0
0,0.2222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,4.9551524461464505,1,1,0.0,0.8,0.12,2,-1,-1,-1,-1,0.0,1.0,1,0,0
0,0.24444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,4.9551524461464505,0,2,0.0,0.8,0.0,0,2,-1,-1,-1,0.5,0.5,1,0,1
1,0.2777777777777778,0,0,0,0.75,0.2,5.0,5.0,0.7,6.009487416817954,0,0,0.0,0.8,0.12,-1,-1,-1,-1,-1,0.75,0.1,0,1,0
0,0.9888888888888889,0,0,0,0.75,0.2,5.0,5.0,0.7,6.009487416817954,0,0,0.0,0.8,0.12,1,-1,-1,-1,-1,0.0,0.0,1,1,1
1,1.0,0,0,0,0.75,0.2,5.0,5.0,0.7,6.009487416817954,0,1,0.0,0.8,0.12,1,1,-1,-1,-1,0.0,0.0,2,2,0
0,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,4.9551524461464505,0,0,0.0,0.8,0.12,0,0,2,-1,-1,0.6666666666666666,0.3333333333333333,2,2,0
0,1.0,0,1,0,0.7820118737220135,0.3411412229482676,5.0,5.0,0.7,4.9551524461464505,0,1,0.0,0.8,0.12,2,0,0,2,-1,0.5,0.5,1,2,0
0,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,4.9551524461464505,0,2,0.0,0.8,0.0,2,2,0,0,2,0.4,0.6,2,2,0
1,0.05555555555555555,0,0,0,0.8399543683844689,0.3196261733695699,4.0,6.0,0.7,3.58949115951872,0,0,0.0,0.75,0.0,0,2,2,2,2,0.3,0.6,1,1,0
1,0.05555555555555555,0,0,0,0.8663211555131426,0.313380278242181,4.0,6.0,0.7,3.58949115951872,1,1,0.0,0.75,0.12,1,0,2,2,2,0.3,0.55,1,1,0
1,0.05555555555555555,0,1,0,0.9089346030447576,0.3881381845183247,5.0,5.0,0.7,6.597950563653723,0,0,0.0,0.75,0.1111111111111111,0,2,2,2,2,0.3,0.6,1,2,0
0,0.05555555555555555,0,0,0,0.75,0.2,4.0,6.0,0.7,3.58949115951872,0,2,0.0,0.75,0.0,1,1,0,2,2,0.3,0.55,2,2,0
0,0.05555555555555555,0,0,0,0.75,0.2,4.0,6.0,0.7,3.58949115951872,0,3,0.0,0.75,0.0,2,1,1,0,2,0.25,0.6,1,2,0
0,0.14444444444444443,0,1,0,0.7897819409839955,0.1745277655212773,5.0,5.0,0.7,6.597950563653723,0,0,0.0,0.75,0.12,2,0,2,2,2,0.3,0.6,1,2,0
0,0.14444444444444443,0,1,0,0.8139011329888926,0.2688027482853115,5.0,5.0,0.7,6.597950563653723,1,1,0.0,0.75,0.0,2,2,0,2,2,0.3,0.65,2,2,0
0,0.14444444444444443,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,2,0.0,0.75,0.12,2,2,2,0,2,0.25,0.7,3,2,0
0,0.14444444444444443,0,1,0,0.8139011329888926,0.2688027482853115,5.0,5.0,0.7,6.597950563653723,1,3,0.0,0.75,0.0,2,2,2,2,0,0.2,0.75,4,2,0
0,0.14444444444444443,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,1,4,0.0,0.75,0.0,2,2,2,2,2,0.15,0.8,5,2,0
1,0.14444444444444443,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,5,0.0,0.75,0.0,2,2,2,2,2,0.1,0.85,6,2,0
1,0.14444444444444443,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,6,0.0,0.75,0.0,2,2,2,2,2,0.1,0.85,7,2,0
1,0.14444444444444443,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,7,0.0,0.75,0.0,2,2,2,2,2,0.1,0.9,8,2,0
0,0.14444444444444443,0,1,0,0.9089346030447576,0.3881381845183247,5.0,5.0,0.7,6.597950563653723,1,8,0.0,0.75,0.1,2,2,2,2,2,0.05,0.95,9,2,0
0,0.28888888888888886,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,0,0.0,0.75,0.3333333333333333,2,2,2,2,2,0.05,0.95,10,0,0
0,0.6222222222222222,0,0,0,0.8399543683844689,0.3196261733695699,4.0,6.0,0.7,3.58949115951872,0,0,0.0,0.75,0.0,2,2,1,1,0,0.25,0.6,2,0,0
1,0.6222222222222222,0,0,0,0.75,0.2,4.0,6.0,0.7,3.58949115951872,1,1,0.0,0.75,0.12,0,2,2,1,1,0.25,0.6,1,2,0
0,0.7,0,1,0,0.7897819409839955,0.1745277655212773,5.0,5.0,0.7,6.597950563653723,0,0,0.0,0.75,0.0,0,2,2,2,2,0.1,0.9,1,0,1
0,0.8555555555555555,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,0,0.0,0.75,0.12,0,0,2,2,2,0.15,0.85,2,0,0
0,0.8555555555555555,0,1,0,0.9089346030447576,0.3881381845183247,5.0,5.0,0.7,6.597950563653723,0,1,0.0,0.75,0.09090909090909091,0,0,0,2,2,0.2,0.8,3,2,0
0,0.8666666666666667,0,1,0,0.7897819409839955,0.1745277655212773,5.0,5.0,0.7,6.597950563653723,1,2,0.0,0.75,0.5,2,0,0,0,2,0.2,0.8,1,1,0
1,0.8666666666666667,0,0,0,0.8399543683844689,0.3196261733695699,4.0,6.0,0.7,3.58949115951872,1,0,0.0,0.75,0.0,2,0,2,2,1,0.2,0.65,1,2,0
0,1.0,0,1,0,0.7897819409839955,0.1745277655212773,5.0,5.0,0.7,6.597950563653723,0,0,0.0,0.75,0.3333333333333333,1,2,0,0,0,0.2,0.75,1,0,0
0,1.0,0,0,0,0.9213448127991914,0.2239229182153353,4.0,6.0,0.7,3.58949115951872,0,0,0.0,0.75,0.12,2,2,0,2,2,0.2,0.7,2,2,0
1,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,6.597950563653723,0,1,0.0,0.75,0.0,0,1,2,0,0,0.25,0.7,1,2,0
0,0.14444444444444443,0,1,0,0.8258081667041515,0.2016126704271218,5.0,5.0,0.7,6.95327117597189,0,0,0.0,0.5,0.0,0,1,0,0,2,0.4166666666666667,0.4166666666666667,1,0,0
0,0.14444444444444443,0,1,0,0.8268496415906232,0.1464677012059349,5.0,5.0,0.7,6.95327117597189,0,1,0.0,0.5,0.12,0,0,1,0,0,0.46153846153846156,0.38461538461538464,2,0,1
1,0.25555555555555554,0,0,0,0.7048455053471936,0.2399853712959212,5.0,5.0,0.7,5.864015210435496,0,0,0.0,0.5,0.12,-1,-1,-1,-1,-1,0.75,0.1,0,0,0
1,0.25555555555555554,0,1,0,0.8268496415906232,0.1464677012059349,5.0,5.0,0.7,6.95327117597189,1,0,0.0,0.5,1.0,0,0,0,1,0,0.5,0.35714285714285715,3,2,0
0,0.25555555555555554,0,0,0,0.75,0.2,5.0,5.0,0.7,5.864015210435496,0,1,0.0,0.5,0.12,0,-1,-1,-1,-1,1.0,0.0,1,2,1
0,0.6111111111111112,0,1,0,0.8268496415906232,0.1464677012059349,5.0,5.0,0.7,6.95327117597189,0,0,0.0,0.5,0.5,2,0,0,0,1,0.4666666666666667,0.4,1,0,0
0,0.7555555555555555,0,0,0,0.75,0.2,5.0,5.0,0.7,5.864015210435496,0,0,0.0,0.5,0.12,2,0,-1,-1,-1,0.5,0.5,1,0,0
1,1.0,0,1,0,0.7379620461151613,0.1566909025643349,5.0,5.0,0.7,6.95327117597189,0,0,0.0,0.5,0.0,0,2,0,0,0,0.5,0.375,1,2,0
0,1.0,0,1,0,0.7379620461151613,0.1566909025643349,5.0,5.0,0.7,6.95327117597189,0,0,0.0,0.5,0.0,2,0,2,0,0,0.47058823529411764,0.4117647058823529,1,2,0
0,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,6.95327117597189,0,1,0.0,0.5,0.0,2,2,0,2,0,0.4444444444444444,0.4444444444444444,2,2,0
1,0.4222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,0,0.0,0.5,0.12,-1,-1,-1,-1,-1,0.75,0.1,0,1,0
1,0.4222222222222222,0,0,0,0.7217264730189548,0.2719645466394602,5.0,5.0,0.7,5.48480642972858,0,0,0.0,0.5,0.12,-1,-1,-1,-1,-1,0.75,0.1,0,1,0
0,0.5444444444444444,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,0,0.0,0.5,0.12,1,-1,-1,-1,-1,0.0,0.0,1,2,0
0,0.5444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,1,0.0,0.5,0.12,2,1,-1,-1,-1,0.0,0.5,1,1,0
0,0.5444444444444444,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,1,2,0.0,0.5,0.12,1,2,1,-1,-1,0.0,0.3333333333333333,1,0,0
0,0.5444444444444444,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,3,0.0,0.5,0.0,0,1,2,1,-1,0.25,0.25,1,2,0
0,0.5444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,1,4,0.0,0.5,0.0,2,0,1,2,1,0.2,0.4,1,2,0
1,0.5444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,5,0.0,0.5,0.12,2,2,0,1,2,0.16666666666666666,0.5,2,2,0
1,0.5444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,6,0.0,0.5,0.12,2,2,2,0,1,0.14285714285714285,0.5714285714285714,3,2,0
0,0.5444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,7,0.0,0.5,0.0,2,2,2,2,0,0.125,0.625,4,2,0
0,0.5444444444444444,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,0,8,0.0,0.5,0.0,2,2,2,2,2,0.1111111111111111,0.6666666666666666,5,2,0
0,0.5444444444444444,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,9,0.0,0.5,0.0,2,2,2,2,2,0.1,0.7,6,0,0
0,0.5555555555555556,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,10,0.0,0.5,0.0,0,2,2,2,2,0.18181818181818182,0.6363636363636364,1,0,0
1,0.5555555555555556,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,11,0.0,0.5,0.0,0,0,2,2,2,0.25,0.5833333333333334,2,2,0
1,0.5555555555555556,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,12,0.0,0.5,0.12,2,0,0,2,2,0.23076923076923078,0.6153846153846154,1,2,0
1,0.5555555555555556,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,13,0.0,0.5,0.0,2,2,0,0,2,0.21428571428571427,0.6428571428571429,2,0,0
1,0.5555555555555556,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,0,14,0.0,0.5,0.0,0,2,2,0,0,0.26666666666666666,0.6,1,2,0
1,0.5666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,15,0.0,0.5,0.0,2,0,2,2,0,0.25,0.625,1,2,0
0,0.5666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,16,0.0,0.5,0.0,2,2,0,2,2,0.23529411764705882,0.6470588235294118,2,2,0
0,0.5666666666666667,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,17,0.0,0.5,0.0,2,2,2,0,2,0.2222222222222222,0.6666666666666666,3,2,0
0,0.5666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,18,0.0,0.5,0.0,2,2,2,2,0,0.21052631578947367,0.6842105263157895,4,2,0
1,0.5666666666666667,0,0,0,0.75,0.2,5.0,5.0,0.7,5.48480642972858,0,0,0.0,0.5,0.12,1,-1,-1,-1,-1,0.0,0.0,1,2,0
1,0.5666666666666667,0,0,0,0.7217264730189548,0.2719645466394602,5.0,5.0,0.7,5.48480642972858,1,1,0.0,0.5,0.0,2,1,-1,-1,-1,0.0,0.5,1,2,0
0,0.5666666666666667,0,1,0,0.9531769172503118,0.3431430329684209,5.0,5.0,0.7,3.375157702578057,0,19,0.0,0.5,0.12,2,2,2,2,2,0.2,0.7,5,2,0
0,0.5666666666666667,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,20,0.0,0.5,0.0,2,2,2,2,2,0.2,0.75,6,2,0
1,0.6222222222222222,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,0,0.0,0.5,0.0,2,2,2,2,2,0.2,0.75,7,2,0
1,0.6222222222222222,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,1,0.0,0.5,0.0,2,2,2,2,2,0.2,0.8,8,1,0
1,0.6222222222222222,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,0,2,0.0,0.5,0.0,1,2,2,2,2,0.15,0.8,1,2,0
0,0.6222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,1,3,0.0,0.5,0.12,2,1,2,2,2,0.15,0.8,1,2,0
0,0.6222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,4,0.0,0.5,0.0,2,2,1,2,2,0.15,0.8,2,2,0
0,0.6222222222222222,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,5,0.0,0.5,0.0,2,2,2,1,2,0.15,0.8,3,2,0
0,0.6222222222222222,0,0,0,0.8268419438175953,0.3033743211046497,5.0,5.0,0.7,5.48480642972858,0,0,0.0,0.5,0.12,2,2,1,-1,-1,0.0,0.6666666666666666,2,2,0
0,0.6222222222222222,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,6,0.0,0.5,0.0,2,2,2,2,1,0.15,0.8,4,2,0
0,0.6222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,7,0.0,0.5,0.0,2,2,2,2,2,0.15,0.8,5,2,0
0,0.6333333333333333,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,1,8,0.0,0.5,0.0,2,2,2,2,2,0.15,0.8,6,2,0
1,0.6333333333333333,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,9,0.0,0.5,0.12,2,2,2,2,2,0.1,0.85,7,2,0
1,0.6333333333333333,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,10,0.0,0.5,0.0,2,2,2,2,2,0.05,0.9,8,0,0
1,0.6333333333333333,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,11,0.0,0.5,0.0,0,2,2,2,2,0.1,0.85,1,0,1
1,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,5.48480642972858,0,1,0.0,0.5,0.12,2,2,2,1,-1,0.0,0.75,3,1,0
1,0.6555555555555556,0,0,0,0.7217264730189548,0.2719645466394602,5.0,5.0,0.7,5.48480642972858,0,1,0.0,0.5,0.0,1,2,2,2,1,0.0,0.6,1,0,0
1,0.6555555555555556,0,0,0,0.7339448516440351,0.2949089218120513,5.0,5.0,0.7,5.48480642972858,0,2,0.0,0.5,0.12,0,1,2,2,2,0.16666666666666666,0.5,1,0,0
1,0.7555555555555555,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,0,0.0,0.5,0.0,0,0,2,2,2,0.15,0.8,2,0,1
0,0.7666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,1,0.0,0.5,0.0,0,0,0,2,2,0.15,0.8,3,1,0
0,0.7666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,2,0.0,0.5,0.0,1,0,0,0,2,0.15,0.75,1,1,0
1,0.7666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,3,0.0,0.5,0.0,1,1,0,0,0,0.15,0.7,2,1,0
1,0.7666666666666667,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,4,0.0,0.5,0.0,1,1,1,0,0,0.15,0.65,3,1,0
1,0.7666666666666667,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,5,0.0,0.5,0.14285714285714285,1,1,1,1,0,0.15,0.6,4,0,1
0,0.8333333333333334,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,0,0.0,0.5,0.25,0,1,1,1,1,0.2,0.55,1,0,0
0,0.8333333333333334,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,1,0.0,0.5,0.0,0,0,1,1,1,0.25,0.5,2,2,0
0,0.8333333333333334,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,0,2,0.0,0.5,0.0,2,0,0,1,1,0.25,0.5,1,1,0
1,0.8333333333333334,0,0,0,0.8073684049879156,0.5558970813580683,5.0,5.0,0.7,5.48480642972858,0,0,0.0,0.5,0.12,0,0,1,2,2,0.2857142857142857,0.42857142857142855,2,1,0
0,0.8333333333333334,0,1,0,0.8870711729339494,0.5134822992770924,5.0,5.0,0.7,3.375157702578057,0,3,0.0,0.5,0.12,1,2,0,0,1,0.25,0.45,1,2,0
1,0.8333333333333334,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,4,0.0,0.5,0.0,2,1,2,0,0,0.25,0.5,1,2,0
1,0.8333333333333334,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,5,0.0,0.5,0.0,2,2,1,2,0,0.25,0.5,2,2,0
1,0.8444444444444444,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,6,0.0,0.5,0.0,2,2,2,1,2,0.25,0.5,3,2,0
1,0.8444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,7,0.0,0.5,0.0,2,2,2,2,1,0.25,0.5,4,2,0
1,0.8444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,8,0.0,0.5,0.0,2,2,2,2,2,0.25,0.5,5,2,0
0,0.8444444444444444,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,9,0.0,0.5,0.12,2,2,2,2,2,0.25,0.5,6,2,0
0,0.8444444444444444,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,0,10,0.0,0.5,0.0,2,2,2,2,2,0.25,0.5,7,2,0
1,0.8444444444444444,0,0,0,0.75,0.2,5.0,5.0,0.7,5.48480642972858,0,1,0.0,0.5,0.12,1,0,0,1,2,0.25,0.375,1,2,0
0,0.8444444444444444,0,1,0,0.8152428395978347,0.2325393700850701,5.0,5.0,0.7,3.375157702578057,0,11,0.0,0.5,0.2222222222222222,2,2,2,2,2,0.25,0.5,8,1,0
0,0.8444444444444444,0,1,0,0.8636650732344431,0.19815123720323,5.0,5.0,0.7,3.375157702578057,0,12,0.0,0.5,0.0,1,2,2,2,2,0.25,0.45,1,0,0
1,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,0,0.0,0.5,0.0,0,1,2,2,2,0.25,0.45,1,2,0
0,1.0,0,0,0,0.75,0.2,5.0,5.0,0.7,5.48480642972858,1,0,0.0,0.5,0.12,2,1,0,0,1,0.2222222222222222,0.4444444444444444,1,2,0
1,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,1,0.0,0.5,0.0,2,0,1,2,2,0.2,0.5,1,2,0
1,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,2,0.0,0.5,0.12,2,2,0,1,2,0.15,0.55,2,2,0
1,1.0,0,1,0,0.8521417359424525,0.2665173659810373,5.0,5.0,0.7,3.375157702578057,0,3,0.0,0.5,0.0,2,2,2,0,1,0.15,0.6,3,2,0
1,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,4,0.0,0.5,0.12,2,2,2,2,0,0.15,0.65,4,2,0
1,1.0,0,1,0,0.75,0.2,5.0,5.0,0.7,3.375157702578057,0,5,0.0,0.5,0.0,2,2,2,2,2,0.15,0.7,5,2,0
0,0.03333333333333333,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,0,0.0,0.5,0.0,2,2,2,2,1,0.14285714285714285,0.7142857142857143,4,0,0
1,0.06666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,0,0.0,0.5,0.12,2,0,0,0,0,0.75,0.125,1,0,0
0,0.2222222222222222,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,0,0.0,0.5,0.0,0,2,2,2,2,0.25,0.625,1,0,0
1,0.23333333333333334,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,1,0.0,0.5,0.0,0,0,2,2,2,0.3333333333333333,0.5555555555555556,2,0,0
1,0.23333333333333334,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,1,2,0.0,0.5,0.12,0,0,0,2,2,0.4,0.5,3,2,0
1,0.23333333333333334,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,3,0.0,0.5,0.0,2,0,0,0,2,0.36363636363636365,0.5454545454545454,1,2,0
1,0.23333333333333334,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,1,4,0.0,0.5,0.0,2,2,0,0,0,0.3333333333333333,0.5833333333333334,2,2,0
1,0.4666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,0,0.0,0.5,0.0,0,2,0,0,0,0.7777777777777778,0.1111111111111111,1,1,0
0,0.5111111111111111,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,0,0.0,0.5,0.0,2,2,2,0,0,0.3076923076923077,0.6153846153846154,3,1,1
0,0.6222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,0,0.0,0.5,0.12,1,0,2,0,0,0.7,0.1,1,1,0
0,0.6222222222222222,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,1,0.0,0.5,0.0,1,1,0,2,0,0.6363636363636364,0.09090909090909091,2,2,0
0,0.6333333333333333,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,2,0.0,0.5,0.0,2,1,1,0,2,0.5833333333333334,0.16666666666666666,1,0,0
0,0.6333333333333333,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,3,0.0,0.5,0.12,0,2,1,1,0,0.6153846153846154,0.15384615384615385,1,2,0
0,0.6333333333333333,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,1,4,0.0,0.5,0.12,2,0,2,1,1,0.5714285714285714,0.21428571428571427,1,2,0
0,0.6444444444444445,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,0,0.0,0.5,0.14285714285714285,1,2,2,2,0,0.2857142857142857,0.5714285714285714,1,0,0
0,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,1,0.0,0.5,0.0,0,1,2,2,2,0.3333333333333333,0.5333333333333333,1,2,0
1,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,1,2,0.0,0.5,0.0,2,0,1,2,2,0.3125,0.5625,1,2,0
1,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,3,0.0,0.5,0.0,2,2,0,1,2,0.29411764705882354,0.5882352941176471,2,2,0
1,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,4,0.0,0.5,0.12,2,2,2,0,1,0.2777777777777778,0.6111111111111112,3,2,0
1,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,0,5,0.0,0.5,0.0,2,2,2,2,0,0.2631578947368421,0.631578947368421,4,2,0
1,0.6555555555555556,0,0,0,0.75,0.2,5.0,5.0,0.7,3.0,1,6,0.0,0.5,0.125,2,2,2,2,2,0.25,0.65,5,1,0
0,0.7666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,0,0.0,0.5,0.0,2,2,0,2,1,0.5333333333333333,0.26666666666666666,2,0,0
1,0.7666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,0,1,0.0,0.5,0.0,0,2,2,0,2,0.5625,0.25,1,2,0
1,0.7666666666666667,0,1,0,0.75,0.2,5.0,5.0,0.7,4.675129700612568,1,2,0.0,0.5,0.0,2,0,2,2,0,0.5294117647058824,0.29411764705882354,1,0,1
